0|59|100
480|59|0
480|60|100
1200|60|0
1200|59|100
1440|59|0
1440|54|100
1560|54|0
1560|57|100
1680|57|0
1680|59|100
1800|59|0
1800|60|100
1920|60|0
1920|59|100
2400|59|0
2400|57|100
2640|57|0
2640|55|100
2880|55|0
2880|62|100
3120|62|0
3120|53|100
3360|53|0
3360|52|100
3720|52|0
3720|50|100
3760|50|0
3760|48|100
3800|48|0
3800|47|100
3840|47|0
3840|48|100
4080|48|0
4080|52|100
4320|52|0
4320|54|100
4440|54|0
4440|60|100
4560|60|0
4560|59|100
4680|59|0
4680|55|100
4800|55|0
4800|54|100
5280|54|0
5280|52|100
5520|52|0
5520|50|100
5760|50|0
5760|57|100
5880|57|0
5880|54|100
6000|54|0
6000|50|100
6120|50|0
6120|48|100
6240|48|0
6240|47|100
6600|47|0
6600|43|100
6720|43|0
6720|47|100
6840|47|0
6840|50|100
6960|50|0
6960|55|100
7080|55|0
7080|57|100
7200|57|0
7200|59|100
7320|59|0
7320|55|100
7440|55|0
7440|52|100
7560|52|0
7560|50|100
7680|50|0
7680|49|100
8040|49|0
8040|45|100
8100|45|0
8100|47|100
8160|47|0
8160|49|100
8280|49|0
8280|50|100
8400|50|0
8400|52|100
8520|52|0
8520|54|100
8640|54|0
8640|55|100
8760|55|0
8760|61|100
8880|61|0
8880|62|100
9000|62|0
9000|61|100
9120|61|0
9120|62|100
9240|62|0
9240|57|100
9360|57|0
9360|55|100
9480|55|0
9480|54|100
9600|54|0
9600|52|100
9720|52|0
9720|55|100
9840|55|0
9840|54|100
9960|54|0
9960|50|100
10080|50|0
10080|45|100
10200|45|0
10200|50|100
10320|50|0
10320|52|100
10440|52|0
10440|49|100
10560|49|0
10560|50|100
11040|50|0
11040|38|100
11520|38|0
11520|59|100
12000|59|0
12000|60|100
12720|60|0
12720|59|100
12960|59|0
12960|54|100
13080|54|0
13080|57|100
13200|57|0
13200|59|100
13320|59|0
13320|60|100
13440|60|0
13440|59|100
13920|59|0
13920|57|100
14160|57|0
14160|55|100
14400|55|0
14400|62|100
14640|62|0
14640|53|100
14880|53|0
14880|52|100
15240|52|0
15240|50|100
15280|50|0
15280|48|100
15320|48|0
15320|47|100
15360|47|0
15360|48|100
15600|48|0
15600|52|100
15840|52|0
15840|54|100
15960|54|0
15960|60|100
16080|60|0
16080|59|100
16200|59|0
16200|55|100
16320|55|0
16320|54|100
16800|54|0
16800|52|100
17040|52|0
17040|50|100
17280|50|0
17280|57|100
17400|57|0
17400|54|100
17520|54|0
17520|50|100
17640|50|0
17640|48|100
17760|48|0
17760|47|100
18120|47|0
18120|43|100
18240|43|0
18240|47|100
18360|47|0
18360|50|100
18480|50|0
18480|55|100
18600|55|0
18600|57|100
18720|57|0
18720|59|100
18840|59|0
18840|55|100
18960|55|0
18960|52|100
19080|52|0
19080|50|100
19200|50|0
19200|49|100
19560|49|0
19560|45|100
19620|45|0
19620|47|100
19680|47|0
19680|49|100
19800|49|0
19800|50|100
19920|50|0
19920|52|100
20040|52|0
20040|54|100
20160|54|0
20160|55|100
20280|55|0
20280|61|100
20400|61|0
20400|62|100
20520|62|0
20520|61|100
20640|61|0
20640|62|100
20760|62|0
20760|57|100
20880|57|0
20880|55|100
21000|55|0
21000|54|100
21120|54|0
21120|52|100
21240|52|0
21240|55|100
21360|55|0
21360|54|100
21480|54|0
21480|50|100
21600|50|0
21600|45|100
21720|45|0
21720|50|100
21840|50|0
21840|52|100
21960|52|0
21960|49|100
22080|49|0
22080|50|100
22560|50|0
22560|38|100
23040|38|0
23040|54|100
23280|54|0
23280|52|100
23400|52|0
23400|50|100
23520|50|0
23520|60|100
24240|60|0
24240|59|100
24360|59|0
24360|57|100
24480|57|0
24480|59|100
24600|59|0
24600|54|100
24720|54|0
24720|55|100
24840|55|0
24840|52|100
24960|52|0
24960|51|100
25320|51|0
25320|52|100
25440|52|0
25440|54|100
25560|54|0
25560|55|100
25680|55|0
25680|57|100
25800|57|0
25800|59|100
25920|59|0
25920|51|100
26040|51|0
26040|57|100
26160|57|0
26160|59|100
26280|59|0
26280|60|100
26400|60|0
26400|59|100
26640|59|0
26640|57|100
26760|57|0
26760|55|100
26880|55|0
26880|54|100
27000|54|0
27000|52|100
27120|52|0
27120|57|100
27240|57|0
27240|54|100
27360|54|0
27360|55|100
27480|55|0
27480|52|100
27600|52|0
27600|54|100
27720|54|0
27720|51|100
27840|51|0
27840|52|100
28320|52|0
28320|40|100
28800|40|0
28800|50|100
29160|50|0
29160|52|100
29220|52|0
29220|53|100
29280|53|0
29280|52|100
29640|52|0
29640|54|100
29760|54|0
29760|55|100
29880|55|0
29880|57|100
30000|57|0
30000|59|100
30120|59|0
30120|60|100
30240|60|0
30240|44|100
30360|44|0
30360|62|100
30480|62|0
30480|60|100
30600|60|0
30600|59|100
30720|59|0
30720|60|100
31080|60|0
31080|59|100
31200|59|0
31200|57|100
31320|57|0
31320|55|100
31440|55|0
31440|54|100
31560|54|0
31560|52|100
31680|52|0
31680|50|100
32280|50|0
32280|52|100
32400|52|0
32400|54|100
32520|54|0
32520|55|100
32640|55|0
32640|57|100
32760|57|0
32760|60|100
32880|60|0
32880|59|100
33000|59|0
33000|55|100
33120|55|0
33120|50|100
33240|50|0
33240|55|100
33360|55|0
33360|57|100
33480|57|0
33480|54|100
33600|54|0
33600|55|100
34080|55|0
34080|43|100
34560|43|0
34560|54|100
34800|54|0
34800|52|100
34920|52|0
34920|50|100
35040|50|0
35040|60|100
35760|60|0
35760|59|100
35880|59|0
35880|57|100
36000|57|0
36000|59|100
36120|59|0
36120|54|100
36240|54|0
36240|55|100
36360|55|0
36360|52|100
36480|52|0
36480|51|100
36840|51|0
36840|52|100
36960|52|0
36960|54|100
37080|54|0
37080|55|100
37200|55|0
37200|57|100
37320|57|0
37320|59|100
37440|59|0
37440|51|100
37560|51|0
37560|57|100
37680|57|0
37680|59|100
37800|59|0
37800|60|100
37920|60|0
37920|59|100
38160|59|0
38160|57|100
38280|57|0
38280|55|100
38400|55|0
38400|54|100
38520|54|0
38520|52|100
38640|52|0
38640|57|100
38760|57|0
38760|54|100
38880|54|0
38880|55|100
39000|55|0
39000|52|100
39120|52|0
39120|54|100
39240|54|0
39240|51|100
39360|51|0
39360|52|100
39840|52|0
39840|40|100
40320|40|0
40320|50|100
40680|50|0
40680|52|100
40740|52|0
40740|53|100
40800|53|0
40800|52|100
41160|52|0
41160|54|100
41280|54|0
41280|55|100
41400|55|0
41400|57|100
