1200|50|100
1440|50|0
1440|55|100
1680|55|0
1680|50|100
1920|50|0
1920|52|100
2160|52|0
2160|52|100
2400|52|0
2400|48|100
2640|48|0
2640|50|100
2880|50|0
2880|50|100
3120|50|0
3120|55|100
3360|55|0
3360|50|100
3600|50|0
3600|47|100
3840|47|0
3840|43|100
4080|43|0
4080|50|100
4320|50|0
4320|55|100
4440|55|0
4440|57|100
4560|57|0
4560|59|100
4800|59|0
4800|57|100
5040|57|0
5040|57|100
5160|57|0
5160|59|100
5280|59|0
5280|60|100
5520|60|0
5520|59|100
5760|59|0
5760|59|100
6480|59|0
6480|57|100
6960|57|0
6960|57|100
7200|57|0
7200|59|100
7440|59|0
7440|54|100
7680|54|0
7680|55|100
7920|55|0
7920|55|100
8160|55|0
8160|52|100
8400|52|0
8400|55|100
8640|55|0
8640|57|100
8880|57|0
8880|52|100
9120|52|0
9120|54|100
9360|54|0
9360|54|100
9600|54|0
9600|50|100
9840|50|0
9840|54|100
10080|54|0
10080|55|100
10320|55|0
10320|59|100
10560|59|0
10560|55|100
10800|55|0
10800|52|100
11040|52|0
11040|47|100
11280|47|0
11280|50|100
11520|50|0
11520|49|100
11760|49|0
11760|52|100
12000|52|0
12000|57|100
12240|57|0
12240|45|100
12720|45|0
12720|52|100
12960|52|0
12960|53|100
13200|53|0
13200|52|100
13440|52|0
13440|55|100
13680|55|0
13680|55|100
13920|55|0
13920|53|100
14160|53|0
14160|57|100
14400|57|0
14400|57|100
14640|57|0
14640|55|100
14880|55|0
14880|58|100
15120|58|0
15120|58|100
15360|58|0
15360|57|100
15600|57|0
15600|55|100
15840|55|0
15840|53|100
16080|53|0
16080|52|100
16320|52|0
16320|50|100
16560|50|0
16560|45|100
16800|45|0
16800|50|100
17040|50|0
17040|49|100
17280|49|0
17280|50|100
17520|50|0
17520|45|100
17760|45|0
17760|42|100
18000|42|0
18000|38|100
18480|38|0
18480|50|100
18720|50|0
18720|55|100
18960|55|0
18960|50|100
19200|50|0
19200|52|100
19440|52|0
19440|52|100
19680|52|0
19680|48|100
19920|48|0
19920|50|100
20160|50|0
20160|50|100
20400|50|0
20400|55|100
20640|55|0
20640|50|100
20880|50|0
20880|47|100
21120|47|0
21120|43|100
21360|43|0
21360|50|100
21600|50|0
21600|55|100
21720|55|0
21720|57|100
21840|57|0
21840|59|100
22080|59|0
22080|57|100
22320|57|0
22320|57|100
22440|57|0
22440|59|100
22560|59|0
