1800|59|100
1920|59|0
1920|59|100
2520|59|0
2520|57|100
2640|57|0
2640|55|100
2760|55|0
2760|54|100
2880|54|0
2880|55|100
3000|55|0
3000|50|100
3120|50|0
3120|52|100
3240|52|0
3240|54|100
3360|54|0
3360|55|100
3480|55|0
3480|57|100
3600|57|0
3600|59|100
3720|59|0
3720|60|100
3840|60|0
3840|62|100
3960|62|0
3960|59|100
4080|59|0
4080|55|100
4200|55|0
4200|54|100
4320|54|0
4320|55|100
4440|55|0
4440|52|100
4560|52|0
4560|50|100
4680|50|0
4680|48|100
4800|48|0
4800|47|100
4920|47|0
4920|48|100
5040|48|0
5040|50|100
5160|50|0
5160|52|100
5280|52|0
5280|54|100
5400|54|0
5400|55|100
5520|55|0
5520|57|100
5640|57|0
5640|59|100
5760|59|0
5760|60|100
5880|60|0
5880|57|100
6000|57|0
6000|55|100
6120|55|0
6120|54|100
6240|54|0
6240|55|100
6360|55|0
6360|52|100
6480|52|0
6480|54|100
6600|54|0
6600|55|100
6720|55|0
6720|45|100
6840|45|0
6840|50|100
6960|50|0
6960|54|100
7080|54|0
7080|55|100
7200|55|0
7200|57|100
7320|57|0
7320|59|100
7440|59|0
7440|60|100
7560|60|0
7560|57|100
7680|57|0
7680|59|100
7800|59|0
7800|55|100
7920|55|0
7920|55|100
8040|55|0
8040|50|100
8160|50|0
8160|50|100
8280|50|0
8280|47|100
8400|47|0
8400|47|100
8520|47|0
8520|43|100
8640|43|0
8640|43|100
9000|43|0
9000|59|100
9120|59|0
9120|60|100
9240|60|0
9240|59|100
9360|59|0
9360|57|100
9480|57|0
9480|55|100
9600|55|0
9600|57|100
9720|57|0
9720|59|100
9840|59|0
9840|60|100
9960|60|0
9960|57|100
10080|57|0
10080|55|100
10200|55|0
10200|54|100
10320|54|0
10320|55|100
10440|55|0
10440|57|100
10560|57|0
10560|51|100
10920|51|0
10920|60|100
11040|60|0
11040|59|100
11160|59|0
11160|57|100
11280|57|0
11280|55|100
11400|55|0
11400|54|100
11520|54|0
11520|55|100
11640|55|0
11640|52|100
11760|52|0
11760|52|100
11880|52|0
11880|47|100
12000|47|0
12000|47|100
12120|47|0
12120|43|100
12240|43|0
12240|43|100
12360|43|0
12360|40|100
12480|40|0
12480|40|100
12840|40|0
12840|47|100
12960|47|0
12960|52|100
13080|52|0
13080|55|100
13200|55|0
13200|54|100
13320|54|0
13320|57|100
13440|57|0
13440|55|100
13560|55|0
13560|54|100
13680|54|0
13680|52|100
13800|52|0
13800|54|100
13920|54|0
13920|55|100
14040|55|0
14040|61|100
14160|61|0
14160|55|100
14280|55|0
14280|54|100
14400|54|0
14400|55|100
14520|55|0
14520|61|100
14640|61|0
14640|52|100
14760|52|0
14760|54|100
14880|54|0
14880|55|100
15000|55|0
15000|52|100
15120|52|0
15120|45|100
15240|45|0
15240|55|100
15360|55|0
15360|54|100
15600|54|0
15600|50|100
15720|50|0
15720|52|100
15840|52|0
15840|54|100
15960|54|0
15960|50|100
16080|50|0
16080|55|100
16200|55|0
16200|52|100
16320|52|0
16320|54|100
16440|54|0
16440|50|100
16560|50|0
16560|54|100
16680|54|0
16680|55|100
16800|55|0
16800|57|100
16920|57|0
16920|59|100
17040|59|0
17040|60|100
17160|60|0
17160|57|100
17280|57|0
17280|59|100
17400|59|0
17400|50|100
17520|50|0
17520|43|100
17640|43|0
17640|50|100
17760|50|0
17760|59|100
17880|59|0
17880|55|100
18000|55|0
18000|57|100
18120|57|0
18120|54|100
18240|54|0
18240|55|100
18360|55|0
18360|52|100
18480|52|0
18480|55|100
18600|55|0
18600|57|100
18720|57|0
18720|59|100
18840|59|0
18840|61|100
18960|61|0
18960|62|100
19080|62|0
19080|59|100
19200|59|0
19200|61|100
19320|61|0
19320|52|100
19440|52|0
19440|43|100
19560|43|0
19560|52|100
19680|52|0
19680|61|100
19800|61|0
19800|57|100
19920|57|0
19920|59|100
20040|59|0
20040|62|100
20160|62|0
20160|61|100
20280|61|0
20280|57|100
20400|57|0
20400|62|100
20520|62|0
20520|59|100
20640|59|0
20640|61|100
20760|61|0
20760|57|100
20880|57|0
20880|64|100
21000|64|0
21000|55|100
21120|55|0
21120|54|100
21480|54|0
21480|62|100
21600|62|0
21600|57|100
21720|57|0
21720|55|100
21840|55|0
21840|54|100
21960|54|0
21960|52|100
22080|52|0
22080|50|100
22200|50|0
22200|57|100
22320|57|0
22320|55|100
22440|55|0
22440|52|100
22560|52|0
22560|54|100
22680|54|0
22680|50|100
22800|50|0
22800|57|100
22920|57|0
22920|48|100
23040|48|0
23040|47|100
23400|47|0
23400|55|100
23520|55|0
23520|50|100
23640|50|0
23640|48|100
23760|48|0
23760|47|100
23880|47|0
23880|45|100
24000|45|0
24000|43|100
24120|43|0
24120|50|100
24240|50|0
24240|48|100
24360|48|0
24360|45|100
24480|45|0
24480|47|100
24600|47|0
24600|43|100
24720|43|0
24720|50|100
24840|50|0
24840|42|100
24960|42|0
24960|40|100
25080|40|0
25080|43|100
25200|43|0
25200|45|100
25320|45|0
25320|47|100
25440|47|0
25440|49|100
25560|49|0
25560|50|100
25680|50|0
25680|52|100
25800|52|0
25800|54|100
25920|54|0
25920|55|100
26040|55|0
26040|57|100
26160|57|0
26160|61|100
26280|61|0
26280|62|100
26400|62|0
26400|64|100
26520|64|0
26520|57|100
26640|57|0
26640|67|100
26880|67|0
26880|50|100
27000|50|0
27000|67|100
27120|67|0
27120|66|100
27240|66|0
27240|64|100
27360|64|0
27360|66|100
27480|66|0
27480|62|100
27600|62|0
27600|57|100
27720|57|0
27720|62|100
27840|62|0
27840|50|100
27960|50|0
27960|54|100
28080|54|0
28080|57|100
28200|57|0
28200|60|100
28320|60|0
28320|59|100
28680|59|0
28680|57|100
28800|57|0
28800|59|100
29160|59|0
29160|57|100
29280|57|0
29280|55|100
29400|55|0
29400|54|100
29520|54|0
29520|52|100
29640|52|0
29640|62|100
29760|62|0
